family,name,param_a,param_b,h_x,omega_tv,omega_hellinger,annotation
hmm_symmetric,hmm_a=0.09_b=0.43,0.0900,0.4300,1.000000,0.021002,0.014851,
hmm_symmetric,hmm_a=0.09_b=0.44,0.0900,0.4400,1.000000,0.017924,0.012674,
hmm_symmetric,hmm_a=0.09_b=0.45,0.0900,0.4500,1.000000,0.014882,0.010523,
hmm_symmetric,hmm_a=0.10_b=0.05,0.1000,0.0500,1.000000,0.409091,0.295815,
hmm_symmetric,hmm_a=0.10_b=0.06,0.1000,0.0600,1.000000,0.370059,0.266443,
hmm_symmetric,hmm_a=0.10_b=0.07,0.1000,0.0700,1.000000,0.336991,0.241851,
hmm_symmetric,hmm_a=0.10_b=0.08,0.1000,0.0800,1.000000,0.308597,0.220923,
hmm_symmetric,hmm_a=0.10_b=0.09,0.1000,0.0900,1.000000,0.283934,0.202869,
hmm_symmetric,hmm_a=0.10_b=0.10,0.1000,0.1000,1.000000,0.262295,0.187116,
hmm_symmetric,hmm_a=0.10_b=0.11,0.1000,0.1100,1.000000,0.243142,0.173232,
hmm_symmetric,hmm_a=0.10_b=0.12,0.1000,0.1200,1.000000,0.226056,0.160890,
hmm_symmetric,hmm_a=0.10_b=0.13,0.1000,0.1300,1.000000,0.210706,0.149835,
hmm_symmetric,hmm_a=0.10_b=0.14,0.1000,0.1400,1.000000,0.196829,0.139865,
hmm_symmetric,hmm_a=0.10_b=0.15,0.1000,0.1500,1.000000,0.184211,0.130817,
hmm_symmetric,hmm_a=0.10_b=0.16,0.1000,0.1600,1.000000,0.172676,0.122562,
hmm_symmetric,hmm_a=0.10_b=0.17,0.1000,0.1700,1.000000,0.162083,0.114990,
hmm_symmetric,hmm_a=0.10_b=0.18,0.1000,0.1800,1.000000,0.152308,0.108014,
hmm_symmetric,hmm_a=0.10_b=0.19,0.1000,0.1900,1.000000,0.143253,0.101558,
hmm_symmetric,hmm_a=0.10_b=0.20,0.1000,0.2000,1.000000,0.134831,0.095559,
hmm_symmetric,hmm_a=0.10_b=0.21,0.1000,0.2100,1.000000,0.126970,0.089964,
hmm_symmetric,hmm_a=0.10_b=0.22,0.1000,0.2200,1.000000,0.119607,0.084727,
hmm_symmetric,hmm_a=0.10_b=0.23,0.1000,0.2300,1.000000,0.112688,0.079810,
hmm_symmetric,hmm_a=0.10_b=0.24,0.1000,0.2400,1.000000,0.106166,0.075177,
hmm_symmetric,hmm_a=0.10_b=0.25,0.1000,0.2500,1.000000,0.100000,0.070799,
hmm_symmetric,hmm_a=0.10_b=0.26,0.1000,0.2600,1.000000,0.094155,0.066651,
hmm_symmetric,hmm_a=0.10_b=0.27,0.1000,0.2700,1.000000,0.088598,0.062710,
hmm_symmetric,hmm_a=0.10_b=0.28,0.1000,0.2800,1.000000,0.083302,0.058955,
hmm_symmetric,hmm_a=0.10_b=0.29,0.1000,0.2900,1.000000,0.078241,0.055367,
hmm_symmetric,hmm_a=0.10_b=0.30,0.1000,0.3000,1.000000,0.073394,0.051933,
hmm_symmetric,hmm_a=0.10_b=0.31,0.1000,0.3100,1.000000,0.068741,0.048636,
hmm_symmetric,hmm_a=0.10_b=0.32,0.1000,0.3200,1.000000,0.064263,0.045464,
hmm_symmetric,hmm_a=0.10_b=0.33,0.1000,0.3300,1.000000,0.059944,0.042406,
hmm_symmetric,hmm_a=0.10_b=0.34,0.1000,0.3400,1.000000,0.055769,0.039450,
hmm_symmetric,hmm_a=0.10_b=0.35,0.1000,0.3500,1.000000,0.051724,0.036587,
hmm_symmetric,hmm_a=0.10_b=0.36,0.1000,0.3600,1.000000,0.047798,0.033808,
hmm_symmetric,hmm_a=0.10_b=0.37,0.1000,0.3700,1.000000,0.043978,0.031105,
hmm_symmetric,hmm_a=0.10_b=0.38,0.1000,0.3800,1.000000,0.040255,0.028470,
hmm_symmetric,hmm_a=0.10_b=0.39,0.1000,0.3900,1.000000,0.036618,0.025897,
hmm_symmetric,hmm_a=0.10_b=0.40,0.1000,0.4000,1.000000,0.033058,0.023379,
hmm_symmetric,hmm_a=0.10_b=0.41,0.1000,0.4100,1.000000,0.029566,0.020909,
hmm_symmetric,hmm_a=0.10_b=0.42,0.1000,0.4200,1.000000,0.026135,0.018482,
hmm_symmetric,hmm_a=0.10_b=0.43,0.1000,0.4300,1.000000,0.022757,0.016093,
hmm_symmetric,hmm_a=0.10_b=0.44,0.1000,0.4400,1.000000,0.019424,0.013735,
hmm_symmetric,hmm_a=0.10_b=0.45,0.1000,0.4500,1.000000,0.016129,0.011405,
hmm_symmetric,hmm_a=0.11_b=0.05,0.1100,0.0500,1.000000,0.419446,0.303677,
hmm_symmetric,hmm_a=0.11_b=0.06,0.1100,0.0600,1.000000,0.381364,0.274909,
hmm_symmetric,hmm_a=0.11_b=0.07,0.1100,0.0700,1.000000,0.348787,0.250595,
hmm_symmetric,hmm_a=0.11_b=0.08,0.1100,0.0800,1.000000,0.320582,0.229737,
hmm_symmetric,hmm_a=0.11_b=0.09,0.1100,0.0900,1.000000,0.295907,0.211620,
hmm_symmetric,hmm_a=0.11_b=0.10,0.1100,0.1000,1.000000,0.274121,0.195716,
hmm_symmetric,hmm_a=0.11_b=0.11,0.1100,0.1100,1.000000,0.254731,0.181626,
hmm_symmetric,hmm_a=0.11_b=0.12,0.1100,0.1200,1.000000,0.237348,0.169042,
hmm_symmetric,hmm_a=0.11_b=0.13,0.1100,0.1300,1.000000,0.221662,0.157723,
hmm_symmetric,hmm_a=0.11_b=0.14,0.1100,0.1400,1.000000,0.207425,0.147475,
hmm_symmetric,hmm_a=0.11_b=0.15,0.1100,0.1500,1.000000,0.194432,0.138145,
hmm_symmetric,hmm_a=0.11_b=0.16,0.1100,0.1600,1.000000,0.182517,0.129604,
hmm_symmetric,hmm_a=0.11_b=0.17,0.1100,0.1700,1.000000,0.171540,0.121749,
hmm_symmetric,hmm_a=0.11_b=0.18,0.1100,0.1800,1.000000,0.161384,0.114492,
hmm_symmetric,hmm_a=0.11_b=0.19,0.1100,0.1900,1.000000,0.151952,0.107760,
hmm_symmetric,hmm_a=0.11_b=0.20,0.1100,0.2000,1.000000,0.143159,0.101490,
hmm_symmetric,hmm_a=0.11_b=0.21,0.1100,0.2100,1.000000,0.134933,0.095631,
hmm_symmetric,hmm_a=0.11_b=0.22,0.1100,0.2200,1.000000,0.127213,0.090137,
hmm_symmetric,hmm_a=0.11_b=0.23,0.1100,0.2300,1.000000,0.119945,0.084968,
hmm_symmetric,hmm_a=0.11_b=0.24,0.1100,0.2400,1.000000,0.113082,0.080090,
hmm_symmetric,hmm_a=0.11_b=0.25,0.1100,0.2500,1.000000,0.106584,0.075474,
hmm_symmetric,hmm_a=0.11_b=0.26,0.1100,0.2600,1.000000,0.100414,0.071093,
hmm_symmetric,hmm_a=0.11_b=0.27,0.1100,0.2700,1.000000,0.094540,0.066925,
hmm_symmetric,hmm_a=0.11_b=0.28,0.1100,0.2800,1.000000,0.088934,0.062948,
hmm_symmetric,hmm_a=0.11_b=0.29,0.1100,0.2900,1.000000,0.083571,0.059145,
hmm_symmetric,hmm_a=0.11_b=0.30,0.1100,0.3000,1.000000,0.078428,0.055500,
hmm_symmetric,hmm_a=0.11_b=0.31,0.1100,0.3100,1.000000,0.073485,0.051997,
hmm_symmetric,hmm_a=0.11_b=0.32,0.1100,0.3200,1.000000,0.068723,0.048623,
hmm_symmetric,hmm_a=0.11_b=0.33,0.1100,0.3300,1.000000,0.064126,0.045367,
hmm_symmetric,hmm_a=0.11_b=0.34,0.1100,0.3400,1.000000,0.059679,0.042218,
hmm_symmetric,hmm_a=0.11_b=0.35,0.1100,0.3500,1.000000,0.055367,0.039165,
hmm_symmetric,hmm_a=0.11_b=0.36,0.1100,0.3600,1.000000,0.051178,0.036200,
hmm_symmetric,hmm_a=0.11_b=0.37,0.1100,0.3700,1.000000,0.047099,0.033314,
hmm_symmetric,hmm_a=0.11_b=0.38,0.1100,0.3800,1.000000,0.043121,0.030498,
hmm_symmetric,hmm_a=0.11_b=0.39,0.1100,0.3900,1.000000,0.039233,0.027747,
hmm_symmetric,hmm_a=0.11_b=0.40,0.1100,0.4000,1.000000,0.035425,0.025053,
hmm_symmetric,hmm_a=0.11_b=0.41,0.1100,0.4100,1.000000,0.031689,0.022410,
hmm_symmetric,hmm_a=0.11_b=0.42,0.1100,0.4200,1.000000,0.028015,0.019812,
hmm_symmetric,hmm_a=0.11_b=0.43,0.1100,0.4300,1.000000,0.024397,0.017253,
hmm_symmetric,hmm_a=0.11_b=0.44,0.1100,0.4400,1.000000,0.020826,0.014727,
hmm_symmetric,hmm_a=0.11_b=0.45,0.1100,0.4500,1.000000,0.017295,0.012230,
hmm_symmetric,hmm_a=0.12_b=0.05,0.1200,0.0500,1.000000,0.427055,0.309474,
hmm_symmetric,hmm_a=0.12_b=0.06,0.1200,0.0600,1.000000,0.390107,0.281479,
hmm_symmetric,hmm_a=0.12_b=0.07,0.1200,0.0700,1.000000,0.358215,0.257606,
hmm_symmetric,hmm_a=0.12_b=0.08,0.1200,0.0800,1.000000,0.330389,0.236971,
hmm_symmetric,hmm_a=0.12_b=0.09,0.1200,0.0900,1.000000,0.305880,0.218929,
hmm_symmetric,hmm_a=0.12_b=0.10,0.1200,0.1000,1.000000,0.284112,0.203000,
hmm_symmetric,hmm_a=0.12_b=0.11,0.1200,0.1100,1.000000,0.264635,0.188816,
hmm_symmetric,hmm_a=0.12_b=0.12,0.1200,0.1200,1.000000,0.247091,0.176090,
hmm_symmetric,hmm_a=0.12_b=0.13,0.1200,0.1300,1.000000,0.231193,0.164597,
hmm_symmetric,hmm_a=0.12_b=0.14,0.1200,0.1400,1.000000,0.216707,0.154154,
hmm_symmetric,hmm_a=0.12_b=0.15,0.1200,0.1500,1.000000,0.203442,0.144613,
hmm_symmetric,hmm_a=0.12_b=0.16,0.1200,0.1600,1.000000,0.191237,0.135854,
hmm_symmetric,hmm_a=0.12_b=0.17,0.1200,0.1700,1.000000,0.179961,0.127774,
hmm_symmetric,hmm_a=0.12_b=0.18,0.1200,0.1800,1.000000,0.169501,0.120291,
hmm_symmetric,hmm_a=0.12_b=0.19,0.1200,0.1900,1.000000,0.159761,0.113333,
hmm_symmetric,hmm_a=0.12_b=0.20,0.1200,0.2000,1.000000,0.150661,0.106839,
hmm_symmetric,hmm_a=0.12_b=0.21,0.1200,0.2100,1.000000,0.142129,0.100757,
hmm_symmetric,hmm_a=0.12_b=0.22,0.1200,0.2200,1.000000,0.134106,0.095042,
hmm_symmetric,hmm_a=0.12_b=0.23,0.1200,0.2300,1.000000,0.126539,0.089657,
hmm_symmetric,hmm_a=0.12_b=0.24,0.1200,0.2400,1.000000,0.119381,0.084567,
hmm_symmetric,hmm_a=0.12_b=0.25,0.1200,0.2500,1.000000,0.112593,0.079742,
hmm_symmetric,hmm_a=0.12_b=0.26,0.1200,0.2600,1.000000,0.106137,0.075156,
hmm_symmetric,hmm_a=0.12_b=0.27,0.1200,0.2700,1.000000,0.099983,0.070787,
hmm_symmetric,hmm_a=0.12_b=0.28,0.1200,0.2800,1.000000,0.094102,0.066614,
hmm_symmetric,hmm_a=0.12_b=0.29,0.1200,0.2900,1.000000,0.088468,0.062618,
hmm_symmetric,hmm_a=0.12_b=0.30,0.1200,0.3000,1.000000,0.083060,0.058783,
hmm_symmetric,hmm_a=0.12_b=0.31,0.1200,0.3100,1.000000,0.077856,0.055095,
hmm_symmetric,hmm_a=0.12_b=0.32,0.1200,0.3200,1.000000,0.072838,0.051539,
hmm_symmetric,hmm_a=0.12_b=0.33,0.1200,0.3300,1.000000,0.067989,0.048104,
hmm_symmetric,hmm_a=0.12_b=0.34,0.1200,0.3400,1.000000,0.063294,0.044778,
hmm_symmetric,hmm_a=0.12_b=0.35,0.1200,0.3500,1.000000,0.058738,0.041552,
hmm_symmetric,hmm_a=0.12_b=0.36,0.1200,0.3600,1.000000,0.054308,0.038416,
hmm_symmetric,hmm_a=0.12_b=0.37,0.1200,0.3700,1.000000,0.049992,0.035361,
hmm_symmetric,hmm_a=0.12_b=0.38,0.1200,0.3800,1.000000,0.045780,0.032380,
hmm_symmetric,hmm_a=0.12_b=0.39,0.1200,0.3900,1.000000,0.041660,0.029465,
hmm_symmetric,hmm_a=0.12_b=0.40,0.1200,0.4000,1.000000,0.037624,0.026609,
hmm_symmetric,hmm_a=0.12_b=0.41,0.1200,0.4100,1.000000,0.033661,0.023805,
hmm_symmetric,hmm_a=0.12_b=0.42,0.1200,0.4200,1.000000,0.029763,0.021048,
hmm_symmetric,hmm_a=0.12_b=0.43,0.1200,0.4300,1.000000,0.025922,0.018331,
hmm_symmetric,hmm_a=0.12_b=0.44,0.1200,0.4400,1.000000,0.022130,0.015649,
hmm_symmetric,hmm_a=0.12_b=0.45,0.1200,0.4500,1.000000,0.018380,0.012997,
hmm_symmetric,hmm_a=0.13_b=0.05,0.1300,0.0500,1.000000,0.432252,0.313444,
hmm_symmetric,hmm_a=0.13_b=0.06,0.1300,0.0600,1.000000,0.396567,0.286347,
hmm_symmetric,hmm_a=0.13_b=0.07,0.1300,0.0700,1.000000,0.365508,0.263043,
hmm_symmetric,hmm_a=0.13_b=0.08,0.1300,0.0800,1.000000,0.338211,0.242754,
hmm_symmetric,hmm_a=0.13_b=0.09,0.1300,0.0900,1.000000,0.314014,0.224903,
hmm_symmetric,hmm_a=0.13_b=0.10,0.1300,0.1000,1.000000,0.292401,0.209056,
hmm_symmetric,hmm_a=0.13_b=0.11,0.1300,0.1100,1.000000,0.272965,0.194875,
hmm_symmetric,hmm_a=0.13_b=0.12,0.1300,0.1200,1.000000,0.255379,0.182096,
hmm_symmetric,hmm_a=0.13_b=0.13,0.1300,0.1300,1.000000,0.239378,0.170509,
hmm_symmetric,hmm_a=0.13_b=0.14,0.1300,0.1400,1.000000,0.224743,0.159944,
hmm_symmetric,hmm_a=0.13_b=0.15,0.1300,0.1500,1.000000,0.211296,0.150259,
hmm_symmetric,hmm_a=0.13_b=0.16,0.1300,0.1600,1.000000,0.198886,0.141341,
hmm_symmetric,hmm_a=0.13_b=0.17,0.1300,0.1700,1.000000,0.187387,0.133093,
hmm_symmetric,hmm_a=0.13_b=0.18,0.1300,0.1800,1.000000,0.176692,0.125435,
hmm_symmetric,hmm_a=0.13_b=0.19,0.1300,0.1900,1.000000,0.166710,0.118296,
hmm_symmetric,hmm_a=0.13_b=0.20,0.1300,0.2000,1.000000,0.157361,0.111619,
hmm_symmetric,hmm_a=0.13_b=0.21,0.1300,0.2100,1.000000,0.148579,0.105354,
hmm_symmetric,hmm_a=0.13_b=0.22,0.1300,0.2200,1.000000,0.140303,0.099456,
hmm_symmetric,hmm_a=0.13_b=0.23,0.1300,0.2300,1.000000,0.132484,0.093887,
hmm_symmetric,hmm_a=0.13_b=0.24,0.1300,0.2400,1.000000,0.125075,0.088616,
hmm_symmetric,hmm_a=0.13_b=0.25,0.1300,0.2500,1.000000,0.118037,0.083611,
hmm_symmetric,hmm_a=0.13_b=0.26,0.1300,0.2600,1.000000,0.111334,0.078848,
hmm_symmetric,hmm_a=0.13_b=0.27,0.1300,0.2700,1.000000,0.104935,0.074303,
hmm_symmetric,hmm_a=0.13_b=0.28,0.1300,0.2800,1.000000,0.098812,0.069956,
hmm_symmetric,hmm_a=0.13_b=0.29,0.1300,0.2900,1.000000,0.092940,0.065790,
hmm_symmetric,hmm_a=0.13_b=0.30,0.1300,0.3000,1.000000,0.087296,0.061786,
hmm_symmetric,hmm_a=0.13_b=0.31,0.1300,0.3100,1.000000,0.081859,0.057932,
hmm_symmetric,hmm_a=0.13_b=0.32,0.1300,0.3200,1.000000,0.076611,0.054212,
hmm_symmetric,hmm_a=0.13_b=0.33,0.1300,0.3300,1.000000,0.071535,0.050616,
hmm_symmetric,hmm_a=0.13_b=0.34,0.1300,0.3400,1.000000,0.066616,0.047131,
hmm_symmetric,hmm_a=0.13_b=0.35,0.1300,0.3500,1.000000,0.061838,0.043747,
hmm_symmetric,hmm_a=0.13_b=0.36,0.1300,0.3600,1.000000,0.057190,0.040456,
hmm_symmetric,hmm_a=0.13_b=0.37,0.1300,0.3700,1.000000,0.052658,0.037248,
hmm_symmetric,hmm_a=0.13_b=0.38,0.1300,0.3800,1.000000,0.048232,0.034115,
hmm_symmetric,hmm_a=0.13_b=0.39,0.1300,0.3900,1.000000,0.043900,0.031050,
hmm_symmetric,hmm_a=0.13_b=0.40,0.1300,0.4000,1.000000,0.039654,0.028045,
hmm_symmetric,hmm_a=0.13_b=0.41,0.1300,0.4100,1.000000,0.035483,0.025094,
hmm_symmetric,hmm_a=0.13_b=0.42,0.1300,0.4200,1.000000,0.031378,0.022191,
hmm_symmetric,hmm_a=0.13_b=0.43,0.1300,0.4300,1.000000,0.027332,0.019329,
hmm_symmetric,hmm_a=0.13_b=0.44,0.1300,0.4400,1.000000,0.023337,0.016503,
hmm_symmetric,hmm_a=0.13_b=0.45,0.1300,0.4500,1.000000,0.019383,0.013707,
hmm_symmetric,hmm_a=0.14_b=0.05,0.1400,0.0500,1.000000,0.435317,0.315789,
hmm_symmetric,hmm_a=0.14_b=0.06,0.1400,0.0600,1.000000,0.400984,0.289680,
hmm_symmetric,hmm_a=0.14_b=0.07,0.1400,0.0700,1.000000,0.370867,0.267047,
hmm_symmetric,hmm_a=0.14_b=0.08,0.1400,0.0800,1.000000,0.344218,0.247205,
hmm_symmetric,hmm_a=0.14_b=0.09,0.1400,0.0900,1.000000,0.320452,0.229641,
hmm_symmetric,hmm_a=0.14_b=0.10,0.1400,0.1000,1.000000,0.299110,0.213966,
hmm_symmetric,hmm_a=0.14_b=0.11,0.1400,0.1100,1.000000,0.279825,0.199872,
hmm_symmetric,hmm_a=0.14_b=0.12,0.1400,0.1200,1.000000,0.262299,0.187118,
hmm_symmetric,hmm_a=0.14_b=0.13,0.1400,0.1300,1.000000,0.246289,0.175509,
hmm_symmetric,hmm_a=0.14_b=0.14,0.1400,0.1400,1.000000,0.231594,0.164886,
hmm_symmetric,hmm_a=0.14_b=0.15,0.1400,0.1500,1.000000,0.218047,0.155118,
hmm_symmetric,hmm_a=0.14_b=0.16,0.1400,0.1600,1.000000,0.205507,0.146097,
hmm_symmetric,hmm_a=0.14_b=0.17,0.1400,0.1700,1.000000,0.193855,0.137731,
hmm_symmetric,hmm_a=0.14_b=0.18,0.1400,0.1800,1.000000,0.182990,0.129943,
hmm_symmetric,hmm_a=0.14_b=0.19,0.1400,0.1900,1.000000,0.172824,0.122667,
hmm_symmetric,hmm_a=0.14_b=0.20,0.1400,0.2000,1.000000,0.163283,0.115848,
hmm_symmetric,hmm_a=0.14_b=0.21,0.1400,0.2100,1.000000,0.154301,0.109435,
hmm_symmetric,hmm_a=0.14_b=0.22,0.1400,0.2200,1.000000,0.145821,0.103388,
hmm_symmetric,hmm_a=0.14_b=0.23,0.1400,0.2300,1.000000,0.137794,0.097668,
hmm_symmetric,hmm_a=0.14_b=0.24,0.1400,0.2400,1.000000,0.130176,0.092245,
hmm_symmetric,hmm_a=0.14_b=0.25,0.1400,0.2500,1.000000,0.122927,0.087088,
hmm_symmetric,hmm_a=0.14_b=0.26,0.1400,0.2600,1.000000,0.116013,0.082173,
hmm_symmetric,hmm_a=0.14_b=0.27,0.1400,0.2700,1.000000,0.109404,0.077477,
hmm_symmetric,hmm_a=0.14_b=0.28,0.1400,0.2800,1.000000,0.103071,0.072980,
hmm_symmetric,hmm_a=0.14_b=0.29,0.1400,0.2900,1.000000,0.096991,0.068664,
hmm_symmetric,hmm_a=0.14_b=0.30,0.1400,0.3000,1.000000,0.091139,0.064512,
hmm_symmetric,hmm_a=0.14_b=0.31,0.1400,0.3100,1.000000,0.085497,0.060511,
hmm_symmetric,hmm_a=0.14_b=0.32,0.1400,0.3200,1.000000,0.080045,0.056646,
hmm_symmetric,hmm_a=0.14_b=0.33,0.1400,0.3300,1.000000,0.074767,0.052905,
hmm_symmetric,hmm_a=0.14_b=0.34,0.1400,0.3400,1.000000,0.069647,0.049278,
hmm_symmetric,hmm_a=0.14_b=0.35,0.1400,0.3500,1.000000,0.064671,0.045753,
hmm_symmetric,hmm_a=0.14_b=0.36,0.1400,0.3600,1.000000,0.059825,0.042322,
hmm_symmetric,hmm_a=0.14_b=0.37,0.1400,0.3700,1.000000,0.055098,0.038975,
hmm_symmetric,hmm_a=0.14_b=0.38,0.1400,0.3800,1.000000,0.050477,0.035704,
hmm_symmetric,hmm_a=0.14_b=0.39,0.1400,0.3900,1.000000,0.045953,0.032503,
hmm_symmetric,hmm_a=0.14_b=0.40,0.1400,0.4000,1.000000,0.041516,0.029362,
hmm_symmetric,hmm_a=0.14_b=0.41,0.1400,0.4100,1.000000,0.037155,0.026277,
hmm_symmetric,hmm_a=0.14_b=0.42,0.1400,0.4200,1.000000,0.032862,0.023240,
hmm_symmetric,hmm_a=0.14_b=0.43,0.1400,0.4300,1.000000,0.028628,0.020245,
hmm_symmetric,hmm_a=0.14_b=0.44,0.1400,0.4400,1.000000,0.024445,0.017287,
hmm_symmetric,hmm_a=0.14_b=0.45,0.1400,0.4500,1.000000,0.020306,0.014359,
hmm_symmetric,hmm_a=0.15_b=0.05,0.1500,0.0500,1.000000,0.436490,0.316687,
hmm_symmetric,hmm_a=0.15_b=0.06,0.1500,0.0600,1.000000,0.403564,0.291631,
hmm_symmetric,hmm_a=0.15_b=0.07,0.1500,0.0700,1.000000,0.374471,0.269743,
hmm_symmetric,hmm_a=0.15_b=0.08,0.1500,0.0800,1.000000,0.348561,0.250428,
hmm_symmetric,hmm_a=0.15_b=0.09,0.1500,0.0900,1.000000,0.325323,0.233232,
hmm_symmetric,hmm_a=0.15_b=0.10,0.1500,0.1000,1.000000,0.304348,0.217805,
hmm_symmetric,hmm_a=0.15_b=0.11,0.1500,0.1100,1.000000,0.285306,0.203871,
hmm_symmetric,hmm_a=0.15_b=0.12,0.1500,0.1200,1.000000,0.267929,0.191210,
hmm_symmetric,hmm_a=0.15_b=0.13,0.1500,0.1300,1.000000,0.251995,0.179642,
hmm_symmetric,hmm_a=0.15_b=0.14,0.1500,0.1400,1.000000,0.237318,0.169021,
hmm_symmetric,hmm_a=0.15_b=0.15,0.1500,0.1500,1.000000,0.223744,0.159223,
hmm_symmetric,hmm_a=0.15_b=0.16,0.1500,0.1600,1.000000,0.211143,0.150149,
hmm_symmetric,hmm_a=0.15_b=0.17,0.1500,0.1700,1.000000,0.199402,0.141711,
hmm_symmetric,hmm_a=0.15_b=0.18,0.1500,0.1800,1.000000,0.188425,0.133837,
hmm_symmetric,hmm_a=0.15_b=0.19,0.1500,0.1900,1.000000,0.178132,0.126465,
hmm_symmetric,hmm_a=0.15_b=0.20,0.1500,0.2000,1.000000,0.168449,0.119539,
hmm_symmetric,hmm_a=0.15_b=0.21,0.1500,0.2100,1.000000,0.159316,0.113015,
hmm_symmetric,hmm_a=0.15_b=0.22,0.1500,0.2200,1.000000,0.150677,0.106850,
hmm_symmetric,hmm_a=0.15_b=0.23,0.1500,0.2300,1.000000,0.142484,0.101009,
hmm_symmetric,hmm_a=0.15_b=0.24,0.1500,0.2400,1.000000,0.134695,0.095462,
hmm_symmetric,hmm_a=0.15_b=0.25,0.1500,0.2500,1.000000,0.127273,0.090179,
hmm_symmetric,hmm_a=0.15_b=0.26,0.1500,0.2600,1.000000,0.120183,0.085137,
hmm_symmetric,hmm_a=0.15_b=0.27,0.1500,0.2700,1.000000,0.113396,0.080313,
hmm_symmetric,hmm_a=0.15_b=0.28,0.1500,0.2800,1.000000,0.106885,0.075688,
hmm_symmetric,hmm_a=0.15_b=0.29,0.1500,0.2900,1.000000,0.100625,0.071243,
hmm_symmetric,hmm_a=0.15_b=0.30,0.1500,0.3000,1.000000,0.094595,0.066964,
hmm_symmetric,hmm_a=0.15_b=0.31,0.1500,0.3100,1.000000,0.088773,0.062834,
hmm_symmetric,hmm_a=0.15_b=0.32,0.1500,0.3200,1.000000,0.083143,0.058842,
hmm_symmetric,hmm_a=0.15_b=0.33,0.1500,0.3300,1.000000,0.077686,0.054974,
hmm_symmetric,hmm_a=0.15_b=0.34,0.1500,0.3400,1.000000,0.072389,0.051220,
hmm_symmetric,hmm_a=0.15_b=0.35,0.1500,0.3500,1.000000,0.067236,0.047570,
hmm_symmetric,hmm_a=0.15_b=0.36,0.1500,0.3600,1.000000,0.062214,0.044013,
hmm_symmetric,hmm_a=0.15_b=0.37,0.1500,0.3700,1.000000,0.057312,0.040542,
hmm_symmetric,hmm_a=0.15_b=0.38,0.1500,0.3800,1.000000,0.052518,0.037148,
hmm_symmetric,hmm_a=0.15_b=0.39,0.1500,0.3900,1.000000,0.047820,0.033824,
hmm_symmetric,hmm_a=0.15_b=0.40,0.1500,0.4000,1.000000,0.043210,0.030561,
hmm_symmetric,hmm_a=0.15_b=0.41,0.1500,0.4100,1.000000,0.038677,0.027354,
hmm_symmetric,hmm_a=0.15_b=0.42,0.1500,0.4200,1.000000,0.034213,0.024196,
hmm_symmetric,hmm_a=0.15_b=0.43,0.1500,0.4300,1.000000,0.029809,0.021080,
hmm_symmetric,hmm_a=0.15_b=0.44,0.1500,0.4400,1.000000,0.025457,0.018002,
hmm_symmetric,hmm_a=0.15_b=0.45,0.1500,0.4500,1.000000,0.021148,0.014955,
hmm_symmetric,hmm_a=0.16_b=0.05,0.1600,0.0500,1.000000,0.435975,0.316293,
hmm_symmetric,hmm_a=0.16_b=0.06,0.1600,0.0600,1.000000,0.404488,0.292330,
hmm_symmetric,hmm_a=0.16_b=0.07,0.1600,0.0700,1.000000,0.376477,0.271245,
hmm_symmetric,hmm_a=0.16_b=0.08,0.1600,0.0800,1.000000,0.351378,0.252520,
hmm_symmetric,hmm_a=0.16_b=0.09,0.1600,0.0900,1.000000,0.328745,0.235756,
hmm_symmetric,hmm_a=0.16_b=0.10,0.1600,0.1000,1.000000,0.308215,0.220643,
hmm_symmetric,hmm_a=0.16_b=0.11,0.1600,0.1100,1.000000,0.289496,0.206932,
hmm_symmetric,hmm_a=0.16_b=0.12,0.1600,0.1200,1.000000,0.272344,0.194422,
hmm_symmetric,hmm_a=0.16_b=0.13,0.1600,0.1300,1.000000,0.256558,0.182951,
hmm_symmetric,hmm_a=0.16_b=0.14,0.1600,0.1400,1.000000,0.241969,0.172383,
hmm_symmetric,hmm_a=0.16_b=0.15,0.1600,0.1500,1.000000,0.228434,0.162606,
hmm_symmetric,hmm_a=0.16_b=0.16,0.1600,0.1600,1.000000,0.215833,0.153524,
hmm_symmetric,hmm_a=0.16_b=0.17,0.1600,0.1700,1.000000,0.204060,0.145057,
hmm_symmetric,hmm_a=0.16_b=0.18,0.1600,0.1800,1.000000,0.193028,0.137137,
hmm_symmetric,hmm_a=0.16_b=0.19,0.1600,0.1900,1.000000,0.182657,0.129705,
hmm_symmetric,hmm_a=0.16_b=0.20,0.1600,0.2000,1.000000,0.172881,0.122708,
hmm_symmetric,hmm_a=0.16_b=0.21,0.1600,0.2100,1.000000,0.163641,0.116104,
hmm_symmetric,hmm_a=0.16_b=0.22,0.1600,0.2200,1.000000,0.154885,0.109852,
hmm_symmetric,hmm_a=0.16_b=0.23,0.1600,0.2300,1.000000,0.146566,0.103919,
hmm_symmetric,hmm_a=0.16_b=0.24,0.1600,0.2400,1.000000,0.138645,0.098274,
hmm_symmetric,hmm_a=0.16_b=0.25,0.1600,0.2500,1.000000,0.131084,0.092891,
hmm_symmetric,hmm_a=0.16_b=0.26,0.1600,0.2600,1.000000,0.123852,0.087746,
hmm_symmetric,hmm_a=0.16_b=0.27,0.1600,0.2700,1.000000,0.116919,0.082817,
hmm_symmetric,hmm_a=0.16_b=0.28,0.1600,0.2800,1.000000,0.110259,0.078084,
