alpha,beta,tv_direct,tv_closed_form,tv_residual,hellinger,kl,regime,forward_0,backward_0
0.225510,0.156939,0.229090790788,0.229090790788,-2.776e-17,0.163079553121,0.154168622759,Smooth,0.385454604606,0.614545395394
0.225510,0.166735,0.218267105161,0.218267105161,2.776e-17,0.155276956263,0.139709025724,Smooth,0.390866447419,0.609133552581
0.225510,0.176531,0.207965807119,0.207965807119,-8.327e-17,0.147864477160,0.126639738161,Smooth,0.396017096441,0.603982903559
0.225510,0.186327,0.198142041852,0.198142041852,2.776e-17,0.140807254980,0.114799605201,Smooth,0.400928979074,0.599071020926
0.225510,0.196122,0.188755601124,0.188755601124,5.551e-17,0.134074252036,0.104050321114,Smooth,0.405622199438,0.594377800562
0.225510,0.205918,0.179770321025,0.179770321025,0.000e0,0.127637724971,0.094272665467,Smooth,0.410114839488,0.589885160512
0.225510,0.215714,0.171153570089,0.171153570089,0.000e0,0.121472781660,0.085363448662,Smooth,0.414423214955,0.585576785045
0.225510,0.225510,0.162875812286,0.162875812286,0.000e0,0.115557007811,0.077233017239,Smooth,0.418562093857,0.581437906143
0.225510,0.235306,0.154910232339,0.154910232339,0.000e0,0.109870150606,0.069803204132,Smooth,0.422544883830,0.577455116170
0.225510,0.245102,0.147232413187,0.147232413187,0.000e0,0.104393849312,0.063005635136,Smooth,0.426383793407,0.573616206593
0.225510,0.254898,0.139820057223,0.139820057223,-5.551e-17,0.099111404786,0.056780322348,Smooth,0.430089971388,0.569910028612
0.225510,0.264694,0.132652744483,0.132652744483,-2.776e-17,0.094007581359,0.051074490281,Smooth,0.433673627758,0.566326372242
0.225510,0.274490,0.125711722096,0.125711722096,-2.776e-17,0.089068435814,0.045841591679,Smooth,0.437144138952,0.562855861048
0.225510,0.284286,0.118979720315,0.118979720315,1.249e-16,0.084281169121,0.041040478858,Smooth,0.440510139843,0.559489860157
0.225510,0.294082,0.112440791207,0.112440791207,0.000e0,0.079633997395,0.036634703242,Smooth,0.443779604396,0.556220395604
0.225510,0.303878,0.106080166728,0.106080166728,2.776e-17,0.075116039130,0.032591921055,Smooth,0.446959916636,0.553040083364
0.225510,0.313673,0.099884133424,0.099884133424,-8.327e-17,0.070717216283,0.028883387377,Smooth,0.450057933288,0.549942066712
0.225510,0.323469,0.093839921439,0.093839921439,8.327e-17,0.066428167178,0.025483524071,Smooth,0.453080039281,0.546919960719
0.225510,0.333265,0.087935605861,0.087935605861,2.776e-17,0.062240169523,0.022369549736,Smooth,0.456032197070,0.543967802930
0.225510,0.343061,0.082160018732,0.082160018732,4.163e-17,0.058145072108,0.019521162004,Smooth,0.458919990634,0.541080009366
0.225510,0.352857,0.076502670290,0.076502670290,0.000e0,0.054135233979,0.016920264152,Smooth,0.461748664855,0.538251335145
0.225510,0.362653,0.070953678220,0.070953678220,1.110e-16,0.050203470053,0.014550729435,Smooth,0.464523160890,0.535476839110
0.225510,0.372449,0.065503703859,0.065503703859,2.776e-17,0.046343002289,0.012398197641,Smooth,0.467248148071,0.532751851929
0.225510,0.382245,0.060143894447,0.060143894447,5.551e-17,0.042547415681,0.010449899307,Smooth,0.469928052777,0.530071947223
0.225510,0.392041,0.054865830631,0.054865830631,9.714e-17,0.038810618407,0.008694503784,Smooth,0.472567084685,0.527432915315
0.225510,0.401837,0.049661478531,0.049661478531,-6.245e-17,0.035126805580,0.007121987965,Smooth,0.475169260735,0.524830739265
0.225510,0.411633,0.044523145771,0.044523145771,7.633e-17,0.031490426109,0.005723523017,Smooth,0.477738427114,0.522261572886
0.225510,0.421429,0.039443440942,0.039443440942,-2.082e-17,0.027896152255,0.004491376877,Smooth,0.480278279529,0.519721720471
0.225510,0.431224,0.034415236019,0.034415236019,1.388e-17,0.024338851492,0.003418830643,Smooth,0.482792381991,0.517207618009
0.225510,0.441020,0.029431631326,0.029431631326,1.041e-17,0.020813560345,0.002500107307,Smooth,0.485284184337,0.514715815663
0.225510,0.450816,0.024485922665,0.024485922665,5.204e-17,0.017315459911,0.001730311521,Smooth,0.487757038668,0.512242961332
0.225510,0.460612,0.019571570268,0.019571570268,1.735e-17,0.013839852798,0.001105379328,Smooth,0.490214214866,0.509785785134
0.225510,0.470408,0.014682169270,0.014682169270,-8.674e-17,0.010382141227,0.000622036970,Smooth,0.492658915365,0.507341084635
0.225510,0.480204,0.009811421402,0.009811421402,4.510e-17,0.006937806092,0.000277768075,Smooth,0.495094289299,0.504905710701
0.225510,0.490000,0.004953107654,0.004953107654,-1.128e-17,0.003502386751,0.000070788648,Smooth,0.497523446173,0.502476553827
0.235306,0.010000,0.496675249917,0.496675249917,-1.110e-16,0.363405477982,0.780872714350,Borderline,0.251662375042,0.748337624958
0.235306,0.019796,0.467602092560,0.467602092560,0.000e0,0.340677160939,0.684047648006,Borderline,0.266198953720,0.733801046280
0.235306,0.029592,0.441066343147,0.441066343147,0.000e0,0.320196031275,0.602667669759,Borderline,0.279466828426,0.720533171574
0.235306,0.039388,0.416736702972,0.416736702972,-1.110e-16,0.301616911771,0.533569864533,Borderline,0.291631648514,0.708368351486
0.235306,0.049184,0.394336717688,0.394336717688,5.551e-17,0.284664673080,0.474383578219,Borderline,0.302831641156,0.697168358844
0.235306,0.058980,0.373633862502,0.373633862502,1.110e-16,0.269116573129,0.423297045633,Borderline,0.313183068749,0.686816931251
0.235306,0.068776,0.354431133408,0.354431133408,-5.551e-17,0.254789873656,0.378902523176,Borderline,0.322784433296,0.677215566704
0.235306,0.078571,0.336560497863,0.336560497863,0.000e0,0.241532926318,0.340090452419,Borderline,0.331719751069,0.668280248931
0.235306,0.088367,0.319877742211,0.319877742211,0.000e0,0.229218612636,0.305975308575,Borderline,0.340061128894,0.659938871106
0.235306,0.098163,0.304258380201,0.304258380201,0.000e0,0.217739423765,0.275842525239,Borderline,0.347870809900,0.652129190100
0.235306,0.107959,0.289594376072,0.289594376072,-5.551e-17,0.207003708961,0.249109791644,Smooth,0.355202811964,0.644797188036
0.235306,0.117755,0.275791499057,0.275791499057,5.551e-17,0.196932773555,0.225298365199,Smooth,0.362104250472,0.637895749528
0.235306,0.127551,0.262767171697,0.262767171697,1.110e-16,0.187458605208,0.204011496901,Smooth,0.368616414152,0.631383585848
0.235306,0.137347,0.250448707657,0.250448707657,5.551e-17,0.178522071976,0.184917994166,Smooth,0.374775646171,0.625224353829
0.235306,0.147143,0.238771859123,0.238771859123,5.551e-17,0.170071479548,0.167739550529,Smooth,0.380614070439,0.619385929561
0.235306,0.156939,0.227679612089,0.227679612089,5.551e-17,0.162061405269,0.152240875003,Smooth,0.386160193956,0.613839806044
0.235306,0.166735,0.217121181500,0.217121181500,8.327e-17,0.154451747833,0.138221927891,Smooth,0.391439409250,0.608560590750
0.235306,0.176531,0.207051168552,0.207051168552,0.000e0,0.147206946714,0.125511759318,Smooth,0.396474415724,0.603525584276
0.235306,0.186327,0.197428850373,0.197428850373,-5.551e-17,0.140295336423,0.113963579745,Smooth,0.401285574814,0.598714425186
0.235306,0.196122,0.188217578379,0.188217578379,2.776e-17,0.133688608748,0.103450786424,Smooth,0.405891210811,0.594108789189
0.235306,0.205918,0.179384266347,0.179384266347,8.327e-17,0.127361362170,0.093863738084,Smooth,0.410307866826,0.589692133174
0.235306,0.215714,0.170898952909,0.170898952909,0.000e0,0.121290722133,0.085107120010,Smooth,0.414550523546,0.585449476454
0.235306,0.225510,0.162734426081,0.162734426081,2.776e-17,0.115456019322,0.077097778456,Smooth,0.418632786960,0.581367213040
0.235306,0.235306,0.154865899755,0.154865899755,0.000e0,0.109838515685,0.069762930804,Smooth,0.422567050122,0.577432949878
0.235306,0.245102,0.147270733880,0.147270733880,2.776e-17,0.104421170009,0.063038678486,Smooth,0.426364633060,0.573635366940
0.235306,0.254898,0.139928191534,0.139928191534,-2.776e-17,0.099188436414,0.056868765396,Smooth,0.430035904233,0.569964095767
0.235306,0.264694,0.132819227276,0.132819227276,5.551e-17,0.094126090401,0.051203536512,Smooth,0.433590386362,0.566409613638
0.235306,0.274490,0.125926302098,0.125926302098,2.776e-17,0.089221078060,0.045999060659,Smooth,0.437036848951,0.562963151049
0.235306,0.284286,0.119233221093,0.119233221093,-5.551e-17,0.084461384822,0.041216388610,Smooth,0.440383389453,0.559616610547
0.235306,0.294082,0.112724990570,0.112724990570,-2.776e-17,0.079835920791,0.036820923272,Smooth,0.443637504715,0.556362495285
0.235306,0.303878,0.106387691867,0.106387691867,2.776e-17,0.075334420173,0.032781883172,Smooth,0.446806154067,0.553193845933
0.235306,0.313673,0.100208369557,0.100208369557,9.714e-17,0.070947352741,0.029071843956,Smooth,0.449895815221,0.550104184779
0.235306,0.323469,0.094174932078,0.094174932078,4.163e-17,0.066665845623,0.025666345410,Smooth,0.452912533961,0.547087466039
0.235306,0.333265,0.088276063103,0.088276063103,-2.776e-17,0.062481613931,0.022543553739,Smooth,0.455861968448,0.544138031552
0.235306,0.343061,0.082501142245,0.082501142245,9.714e-17,0.058386899032,0.019683970653,Smooth,0.458749428877,0.541250571123
0.235306,0.352857,0.076840173849,0.076840173849,-1.110e-16,0.054374413393,0.017070182265,Smooth,0.461579913076,0.538420086924
0.235306,0.362653,0.071283722836,0.071283722836,2.776e-17,0.050437291125,0.014686642003,Smooth,0.464358138582,0.535641861418
0.235306,0.372449,0.065822856684,0.065822856684,-4.163e-17,0.046569043456,0.012519482677,Smooth,0.467088571658,0.532911428342
0.235306,0.382245,0.060449092744,0.060449092744,1.249e-16,0.042763518476,0.010556353681,Smooth,0.469775453628,0.530224546372
0.235306,0.392041,0.055154350227,0.055154350227,1.388e-17,0.039014864597,0.008786279940,Smooth,0.472422824886,0.527577175114
0.235306,0.401837,0.049930906240,0.049930906240,3.469e-17,0.035317497215,0.007199539763,Smooth,0.475034546880,0.524965453120
0.235306,0.411633,0.044771355352,0.044771355352,-4.163e-17,0.031666068175,0.005787559223,Smooth,0.477614322324,0.522385677676
0.235306,0.421429,0.039668572226,0.039668572226,-6.939e-17,0.028055437626,0.004542821057,Smooth,0.480165713887,0.519834286113
0.235306,0.431224,0.034615676893,0.034615676893,6.939e-17,0.024480647967,0.003458786422,Smooth,0.482692161553,0.517307838447
0.235306,0.441020,0.029606002303,0.029606002303,-3.123e-17,0.020936899561,0.002529828079,Smooth,0.485196998848,0.514803001152
0.235306,0.450816,0.024633063824,0.024633063824,-1.180e-16,0.017419527967,0.001751173851,Smooth,0.487683468088,0.512316531912
0.235306,0.460612,0.019690530373,0.019690530373,2.082e-17,0.013923982454,0.001118859362,Smooth,0.490154734814,0.509845265186
0.235306,0.470408,0.014772196912,0.014772196912,-6.592e-17,0.010445805562,0.000629689286,Smooth,0.492613901544,0.507386098456
0.235306,0.480204,0.009871958056,0.009871958056,-2.602e-17,0.006980613525,0.000281206430,Smooth,0.495064020972,0.504935979028
0.235306,0.490000,0.004983782538,0.004983782538,-5.291e-17,0.003524077370,0.000071668167,Smooth,0.497508108731,0.502491891269
0.245102,0.010000,0.479838945720,0.479838945720,-5.551e-17,0.350204811378,0.723793807594,Borderline,0.260080527140,0.739919472860
0.245102,0.019796,0.453043311345,0.453043311345,1.110e-16,0.329410827141,0.638600430720,Borderline,0.273478344328,0.726521655672
0.245102,0.029592,0.428444334032,0.428444334032,-1.665e-16,0.310534735273,0.566180145592,Borderline,0.285777832984,0.714222167016
0.245102,0.039388,0.405770547470,0.405770547470,-1.110e-16,0.293300222791,0.504076219333,Borderline,0.297114726265,0.702885273735
0.245102,0.049184,0.384793055807,0.384793055807,0.000e0,0.277483561054,0.450410546665,Borderline,0.307603472097,0.692396527903
0.245102,0.058980,0.365317488347,0.365317488347,1.110e-16,0.262901149659,0.403723124530,Borderline,0.317341255827,0.682658744173
0.245102,0.068776,0.347177711602,0.347177711602,-5.551e-17,0.249400564606,0.362862490927,Borderline,0.326411144199,0.673588855801
0.245102,0.078571,0.330230866559,0.330230866559,0.000e0,0.236853977746,0.326909027063,Borderline,0.334884566721,0.665115433279
0.245102,0.088367,0.314353416324,0.314353416324,1.110e-16,0.225153224967,0.295120085282,Borderline,0.342823291838,0.657176708162
0.245102,0.098163,0.299437971988,0.299437971988,0.000e0,0.214206047662,0.266889984002,Smooth,0.350281014006,0.649718985994
0.245102,0.107959,0.285390723591,0.285390723591,0.000e0,0.203933186082,0.241720354636,Smooth,0.357304638204,0.642695361796
0.245102,0.117755,0.272129345687,0.272129345687,0.000e0,0.194266102219,0.219197837020,Smooth,0.363935327156,0.636064672844
0.245102,0.127551,0.259581278259,0.259581278259,-5.551e-17,0.185145175141,0.198977081094,Smooth,0.370209360871,0.629790639129
0.245102,0.137347,0.247682306709,0.247682306709,5.551e-17,0.176518255868,0.180767638984,Smooth,0.376158846646,0.623841153354
0.245102,0.147143,0.236375381914,0.236375381914,-2.776e-17,0.168339499253,0.164323748713,Smooth,0.381812309043,0.618187690957
0.245102,0.156939,0.225609634225,0.225609634225,2.776e-17,0.160568411676,0.149436293996,Smooth,0.387195182888,0.612804817112
0.245102,0.166735,0.215339545183,0.215339545183,-1.110e-16,0.153169068593,0.135926420153,Smooth,0.392330227408,0.607669772592
0.245102,0.176531,0.205524248228,0.205524248228,1.110e-16,0.146109467017,0.123640423494,Smooth,0.397237875886,0.602762124114
0.245102,0.186327,0.196126935508,0.196126935508,5.551e-17,0.139360986093,0.112445629238,Smooth,0.401936532246,0.598063467754
0.245102,0.196122,0.187114352424,0.187114352424,1.110e-16,0.132897934937,0.102227043512,Smooth,0.406442823788,0.593557176212
0.245102,0.205918,0.178456365089,0.178456365089,0.000e0,0.126697171450,0.092884616412,Smooth,0.410771817456,0.589228182544
0.245102,0.215714,0.170125588654,0.170125588654,-2.776e-17,0.120737779231,0.084330991098,Smooth,0.414937205673,0.585062794327
0.245102,0.225510,0.162097066695,0.162097066695,-5.551e-17,0.115000792337,0.076489642180,Smooth,0.418951466652,0.581048533348
0.245102,0.235306,0.154347993599,0.154347993599,0.000e0,0.109468959704,0.069293327959,Smooth,0.422826003200,0.577173996800
0.245102,0.245102,0.146857473313,0.146857473313,2.776e-17,0.104126542574,0.062682797285,Smooth,0.426571263343,0.573428736657
0.245102,0.254898,0.139606308954,0.139606308954,-5.551e-17,0.098959139577,0.056605704159,Smooth,0.430196845523,0.569803154477
0.245102,0.264694,0.132576818719,0.132576818719,-1.388e-16,0.093953535058,0.051015692777,Smooth,0.433711590641,0.566288409359
0.245102,0.274490,0.125752674256,0.125752674256,-8.327e-17,0.089097567035,0.045871623134,Smooth,0.437123662872,0.562876337128
0.245102,0.284286,0.119118758320,0.119118758320,-1.388e-17,0.084380011822,0.041136913130,Smooth,0.440440620840,0.559559379160
0.245102,0.294082,0.112661038987,0.112661038987,0.000e0,0.079790482820,0.036778977666,Smooth,0.443669480506,0.556330519494
0.245102,0.303878,0.106366458167,0.106366458167,2.776e-17,0.075319341434,0.032768748907,Smooth,0.446816770917,0.553183229083
0.245102,0.313673,0.100222832470,0.100222832470,1.388e-17,0.070957618365,0.029080264692,Smooth,0.449888583765,0.550111416235
0.245102,0.323469,0.094218764784,0.094218764784,-4.163e-17,0.066696943830,0.025690314481,Smooth,0.452890617608,0.547109382392
0.245102,0.333265,0.088343565153,0.088343565153,5.551e-17,0.062529485476,0.022578134013,Smooth,0.455828217423,0.544171782577
0.245102,0.343061,0.082587179740,0.082587179740,-1.388e-17,0.058447892950,0.019725141426,Smooth,0.458706410130,0.541293589870
0.245102,0.352857,0.076940126850,0.076940126850,-4.163e-17,0.054445248211,0.017114708766,Smooth,0.461529936575,0.538470063425
0.245102,0.362653,0.071393439099,0.071393439099,-2.776e-17,0.050515020849,0.014731963865,Smooth,0.464303280451,0.535696719549
0.245102,0.372449,0.065938610961,0.065938610961,-5.551e-17,0.046651027733,0.012563618349,Smooth,0.467030694520,0.532969305480
0.245102,0.382245,0.060567551006,0.060567551006,6.939e-18,0.042847396429,0.010597818258,Smooth,0.469716224497,0.530283775503
0.245102,0.392041,0.055272538241,0.055272538241,1.527e-16,0.039098531895,0.008824014299,Smooth,0.472363730879,0.527636269121
0.245102,0.401837,0.050046182027,0.050046182027,-5.551e-17,0.035399086029,0.007232849227,Smooth,0.474976908986,0.525023091014
0.245102,0.411633,0.044881385120,0.044881385120,1.388e-17,0.031743929683,0.005816060266,Smooth,0.477559307440,0.522440692560
0.245102,0.421429,0.039771309425,0.039771309425,-7.633e-17,0.028128126825,0.004566394772,Smooth,0.480114345287,0.519885654713
0.245102,0.431224,0.034709344098,0.034709344098,4.857e-17,0.024546910551,0.003477537671,Smooth,0.482645327951,0.517354672049
0.245102,0.441020,0.029689075671,0.029689075671,1.006e-16,0.020995660677,0.002544049390,Smooth,0.485155462165,0.514844537835
0.245102,0.450816,0.024704259912,0.024704259912,1.110e-16,0.017469882697,0.001761313256,Smooth,0.487647870044,0.512352129956
0.245102,0.460612,0.019748795142,0.019748795142,-5.204e-17,0.013965187877,0.001125491487,Smooth,0.490125602429,0.509874397571
0.245102,0.470408,0.014816696770,0.014816696770,-6.418e-17,0.010477274296,0.000633489038,Smooth,0.492591651615,0.507408348385
0.245102,0.480204,0.009902072816,0.009902072816,0.000e0,0.007001908656,0.000282924763,Smooth,0.495048963592,0.504951036408
0.245102,0.490000,0.004999100208,0.004999100208,-1.908e-17,0.003534908700,0.000072109393,Smooth,0.497500449896,0.502499550104
0.254898,0.010000,0.462778263336,0.462778263336,0.000e0,0.336936090021,0.668770822437,Borderline,0.268610868332,0.731389131668
0.254898,0.019796,0.438099206418,0.438099206418,5.551e-17,0.317920383804,0.593964328220,Borderline,0.280950396791,0.719049603209
0.254898,0.029592,0.415319803865,0.415319803865,-1.665e-16,0.300540396804,0.529702386513,Borderline,0.292340098067,0.707659901933
0.254898,0.039388,0.394217830462,0.394217830462,-5.551e-17,0.284575068498,0.474080435213,Borderline,0.302891084769,0.697108915231
0.254898,0.049184,0.374604063886,0.374604063886,5.551e-17,0.269842775410,0.425615540048,Borderline,0.312697968057,0.687302031943
0.254898,0.058980,0.356316363429,0.356316363429,-1.110e-16,0.256192559598,0.383136306884,Borderline,0.321841818285,0.678158181715
0.254898,0.068776,0.339214978740,0.339214978740,5.551e-17,0.243497678255,0.345705748856,Borderline,0.330392510630,0.669607489370
0.254898,0.078571,0.323178800426,0.323178800426,0.000e0,0.231650766933,0.312566048991,Borderline,0.338410599787,0.661589400213
0.254898,0.088367,0.308102339019,0.308102339019,5.551e-17,0.220560151137,0.283098246023,Borderline,0.345948830491,0.654051169509
0.254898,0.098163,0.293893272349,0.293893272349,1.110e-16,0.210146991913,0.256792318754,Smooth,0.353053363825,0.646946636175
0.254898,0.107959,0.280470440335,0.280470440335,0.000e0,0.200343047935,0.233224658038,Smooth,0.359764779832,0.640235220168
0.254898,0.117755,0.267762194718,0.267762194718,0.000e0,0.191088900516,0.212040878025,Smooth,0.366118902641,0.633881097359
0.254898,0.127551,0.255705032513,0.255705032513,-5.551e-17,0.182332531075,0.192942545738,Smooth,0.372147483743,0.627852516257
0.254898,0.137347,0.244242457819,0.244242457819,2.776e-17,0.174028170319,0.175676825920,Smooth,0.377878771090,0.622121228910
0.254898,0.147143,0.233324028616,0.233324028616,0.000e0,0.166135359255,0.160028321978,Smooth,0.383337985692,0.616662014308
0.254898,0.156939,0.222904554380,0.222904554380,-5.551e-17,0.158618177048,0.145812590019,Smooth,0.388547722810,0.611452277190
0.254898,0.166735,0.212943417332,0.212943417332,5.551e-17,0.151444601499,0.132870940728,Smooth,0.393528291334,0.606471708666
0.254898,0.176531,0.203403995619,0.203403995619,0.000e0,0.144585975849,0.121066241978,Smooth,0.398298002190,0.601701997810
0.254898,0.186327,0.194253170956,0.194253170956,8.327e-17,0.138016561494,0.110279505881,Smooth,0.402873414522,0.597126585478
0.254898,0.196122,0.185460906603,0.185460906603,-8.327e-17,0.131713160613,0.100407095723,Smooth,0.407269546698,0.592730453302
0.254898,0.205918,0.176999884177,0.176999884177,-5.551e-17,0.125654796078,0.091358426430,Smooth,0.411500057912,0.588499942088
0.254898,0.215714,0.168845189903,0.168845189903,-5.551e-17,0.119822438571,0.083054060735,Smooth,0.415577405048,0.584422594952
0.254898,0.225510,0.160974042579,0.160974042579,5.551e-17,0.114198772865,0.075424124682,Smooth,0.419512978711,0.580487021289
0.254898,0.235306,0.153365556867,0.153365556867,5.551e-17,0.108767996722,0.068406982420,Smooth,0.423317221566,0.576682778434
0.254898,0.245102,0.146000536631,0.146000536631,0.000e0,0.103515647139,0.061948122775,Smooth,0.426999731685,0.573000268315
0.254898,0.254898,0.138861293895,0.138861293895,0.000e0,0.098428449597,0.055999219711,Smooth,0.430569353053,0.569430646947
0.254898,0.264694,0.131931489753,0.131931489753,-5.551e-17,0.093494186767,0.050517336325,Smooth,0.434034255124,0.565965744876
0.254898,0.274490,0.125195994111,0.125195994111,-8.327e-17,0.088701583718,0.045464247907,Smooth,0.437402002945,0.562597997055
0.254898,0.284286,0.118640761660,0.118640761660,-1.388e-17,0.084040207209,0.040805864205,Smooth,0.440679619170,0.559320380830
0.254898,0.294082,0.112252721867,0.112252721867,6.939e-17,0.079500376994,0.036511734754,Smooth,0.443873639067,0.556126360933
0.254898,0.303878,0.106019681098,0.106019681098,-1.388e-17,0.075073087457,0.032554624025,Smooth,0.446990159451,0.553009840549
0.254898,0.313673,0.099930235279,0.099930235279,-5.551e-17,0.070749938132,0.028910145525,Smooth,0.450034882360,0.549965117640
0.254898,0.323469,0.093973691713,0.093973691713,0.000e0,0.066523071875,0.025556445853,Smooth,0.453013154143,0.546986845857
0.254898,0.333265,0.088139998888,0.088139998888,9.714e-17,0.062385119676,0.022473931289,Smooth,0.455930000556,0.544069999444
0.254898,0.343061,0.082419683251,0.082419683251,1.388e-17,0.058329151218,0.019645030700,Smooth,0.458790158374,0.541209841626
0.254898,0.352857,0.076803792084,0.076803792084,0.000e0,0.054348630420,0.017053989604,Smooth,0.461598103958,0.538401896042
0.254898,0.362653,0.071283841697,0.071283841697,0.000e0,0.050437375333,0.014686691065,Smooth,0.464358079151,0.535641920849
0.254898,0.372449,0.065851770312,0.065851770312,6.939e-17,0.046589521816,0.012530499777,Smooth,0.467074114844,0.532925885156
0.254898,0.382245,0.060499895018,0.060499895018,-9.714e-17,0.042799490507,0.010574126282,Smooth,0.469750052491,0.530249947509
0.254898,0.392041,0.055220872325,0.055220872325,9.714e-17,0.039061956667,0.008807508738,Smooth,0.472389563837,0.527610436163
0.254898,0.401837,0.050007661842,0.050007661842,8.327e-17,0.035371822534,0.007221710070,Smooth,0.474996169079,0.525003830921
0.254898,0.411633,0.044853492700,0.044853492700,-2.776e-17,0.031724191852,0.005808828647,Smooth,0.477573253650,0.522426746350
0.254898,0.421429,0.039751832358,0.039751832358,-6.939e-18,0.028114346285,0.004561920939,Smooth,0.480124083821,0.519875916179
0.254898,0.431224,0.034696357482,0.034696357482,-3.469e-17,0.024537723476,0.003474934849,Smooth,0.482651821259,0.517348178741
0.254898,0.441020,0.029680926606,0.029680926606,4.163e-17,0.020989896512,0.002542652588,Smooth,0.485159536697,0.514840463303
0.254898,0.450816,0.024699554325,0.024699554325,-5.551e-17,0.017466554583,0.001760642205,Smooth,0.487650222837,0.512349777163
0.254898,0.460612,0.019746386783,0.019746386783,-8.674e-17,0.013963484661,0.001125216961,Smooth,0.490126806609,0.509873193391
0.254898,0.470408,0.014815678233,0.014815678233,6.939e-18,0.010476554023,0.000633401940,Smooth,0.492592160883,0.507407839117
0.254898,0.480204,0.009901768484,0.009901768484,-4.857e-17,0.007001693454,0.000282907372,Smooth,0.495049115758,0.504950884242
0.254898,0.490000,0.004999061024,0.004999061024,-1.388e-17,0.003534880992,0.000072108262,Smooth,0.497500469488,0.502499530512
0.264694,0.010000,0.445516314346,0.445516314346,0.000e0,0.323614244915,0.615867484450,Borderline,0.277241842827,0.722758157173
0.264694,0.019796,0.422806691067,0.422806691067,5.551e-17,0.306235371652,0.550330763128,Borderline,0.288596654466,0.711403345534
0.264694,0.029592,0.401737561191,0.401737561191,5.551e-17,0.290250163308,0.493480710686,Borderline,0.299131219404,0.700868780596
0.264694,0.039388,0.382127265114,0.382127265114,-1.110e-16,0.275481925990,0.443844198881,Borderline,0.308936367443,0.691063632557
0.264694,0.049184,0.363819682898,0.363819682898,0.000e0,0.261783503255,0.400254503092,Borderline,0.318090158551,0.681909841449
0.264694,0.058980,0.346679885725,0.346679885725,-5.551e-17,0.249031111249,0.361776058215,Borderline,0.326660057138,0.673339942862
0.264694,0.068776,0.330590645983,0.330590645983,5.551e-17,0.237119706879,0.327650432592,Borderline,0.334704677008,0.665295322992
0.264694,0.078571,0.315449614460,0.315449614460,1.110e-16,0.225959449010,0.297256799804,Borderline,0.342275192770,0.657724807230
0.264694,0.088367,0.301167020424,0.301167020424,1.110e-16,0.215472954867,0.270082536845,Borderline,0.349416489788,0.650583510212
0.264694,0.098163,0.287663784955,0.287663784955,5.551e-17,0.205593145271,0.245701033003,Smooth,0.356168107523,0.643831892477
0.264694,0.107959,0.274869963363,0.274869963363,0.000e0,0.196261532752,0.223754721600,Smooth,0.362565018318,0.637434981682
0.264694,0.117755,0.262723451608,0.262723451608,0.000e0,0.187426847381,0.203941952690,Smooth,0.368638274196,0.631361725804
0.264694,0.127551,0.251168905884,0.251168905884,-1.110e-16,0.179043923378,0.186006729286,Smooth,0.374415547058,0.625584452942
0.264694,0.137347,0.240156835478,0.240156835478,8.327e-17,0.171072789311,0.169730604910,Smooth,0.379921582261,0.620078417739
0.264694,0.147143,0.229642837265,0.229642837265,5.551e-17,0.163477918897,0.154926230841,Smooth,0.385178581367,0.614821418633
0.264694,0.156939,0.219586946679,0.219586946679,-2.776e-17,0.156227609633,0.141432175517,Smooth,0.390206526660,0.609793473340
0.264694,0.166735,0.209953084934,0.209953084934,-8.327e-17,0.149293464053,0.129108734207,Smooth,0.395023457533,0.604976542467
0.264694,0.176531,0.200708586227,0.200708586227,1.110e-16,0.142649954027,0.117834516238,Smooth,0.399645706887,0.600354293113
0.264694,0.186327,0.191823791687,0.191823791687,5.551e-17,0.136274052720,0.107503647670,Smooth,0.404088104157,0.595911895843
0.264694,0.196122,0.183271699295,0.183271699295,2.776e-17,0.130144922046,0.098023464746,Smooth,0.408364150353,0.591635849647
0.264694,0.205918,0.175027660930,0.175027660930,-5.551e-17,0.124243645945,0.089312601425,Smooth,0.412486169535,0.587513830465
0.264694,0.215714,0.167069119264,0.167069119264,-2.776e-17,0.118553001679,0.081299395424,Smooth,0.416465440368,0.583534559632
0.264694,0.225510,0.159375378476,0.159375378476,-2.776e-17,0.113057262868,0.073920553240,Smooth,0.420312310762,0.579687689238
0.264694,0.235306,0.151927403773,0.151927403773,-5.551e-17,0.107742029142,0.067120026985,Smooth,0.424036298114,0.575963701886
0.264694,0.245102,0.144707645537,0.144707645537,0.000e0,0.102594078221,0.060848065364,Smooth,0.427646177232,0.572353822768
0.264694,0.254898,0.137699884590,0.137699884590,-1.110e-16,0.097601236980,0.055060408594,Smooth,0.431150057705,0.568849942295
0.264694,0.264694,0.130889095626,0.130889095626,8.327e-17,0.092752268641,0.049717602842,Smooth,0.434555452187,0.565444547813
0.264694,0.274490,0.124261326312,0.124261326312,1.388e-17,0.088036773728,0.044784414392,Smooth,0.437869336844,0.562130663156
0.264694,0.284286,0.117803589958,0.117803589958,-9.714e-17,0.083445102799,0.040229327383,Smooth,0.441098205021,0.558901794979
0.264694,0.294082,0.111503769936,0.111503769936,-4.163e-17,0.078968279298,0.036024111880,Smooth,0.444248115032,0.555751884968
0.264694,0.303878,0.105350534334,0.105350534334,6.939e-17,0.074597931120,0.032143451366,Smooth,0.447324732833,0.552675267167
0.264694,0.313673,0.099333259512,0.099333259512,-1.388e-17,0.070326229713,0.028564620664,Smooth,0.450333370244,0.549666629756
